"","Agent","subject","TrialNumber","player_location","Player_letter_angle","Player_letter_angle_abs","RT","correct","sex","age","Handedness","pairs","Letter_Form","block","TrialNumber_inBlock","self_theta","other_theta","self_theta_centred","other_theta_centred","Agent_Contrast","Robot_Contrast","Morphology_Contrast","Animacy_Contrast","Exposure","TrialNumber_inBlockCoded","Letter_Form_Coded","Agent_cat","error_rates"
"7894","Inanimate Robot",52208212,211,"right",135,135,892,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",7,19,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,0.3,0.5,-1,"Inanimate Robot",0
"7895","Inanimate Robot",52208212,212,"right",315,45,1521,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",7,20,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,0.3,1.5,1,"Inanimate Robot",0
"7896","Inanimate Robot",52208212,213,"right",180,180,1239,0,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",7,21,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,0.3,1.5,-1,"Inanimate Robot",1
"7897","Inanimate Robot",52208212,214,"right",180,180,1391,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",7,22,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,0.3,1.5,1,"Inanimate Robot",0
"7898","Inanimate Robot",52208212,215,"right",180,180,939,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",7,23,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,0.3,2.5,-1,"Inanimate Robot",0
"7899","Inanimate Robot",52208212,216,"right",0,0,939,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",7,24,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,0.3,2.5,1,"Inanimate Robot",0
"7900","Inanimate Robot",52208212,217,"right",225,135,1474,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",7,25,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,0.3,2.5,1,"Inanimate Robot",0
"7901","Inanimate Robot",52208212,218,"right",45,45,1214,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",7,26,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,0.4,3.5,-1,"Inanimate Robot",0
"7902","Inanimate Robot",52208212,219,"right",45,45,984,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",7,27,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,0.4,3.5,-1,"Inanimate Robot",0
"7903","Inanimate Robot",52208212,220,"right",90,90,895,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",7,28,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,0.4,3.5,-1,"Inanimate Robot",0
"7904","Inanimate Robot",52208212,221,"right",225,135,1321,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",7,29,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,0.4,4.5,-1,"Inanimate Robot",0
"7905","Inanimate Robot",52208212,222,"right",135,135,1812,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",7,30,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,0.4,4.5,1,"Inanimate Robot",0
"7906","Inanimate Robot",52208212,223,"right",270,90,944,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",7,31,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,0.4,4.5,-1,"Inanimate Robot",0
"7907","Inanimate Robot",52208212,224,"right",90,90,1130,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",7,32,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,0.4,4.5,-1,"Inanimate Robot",0
"7908","Inanimate Robot",52208212,225,"left",90,90,773,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",8,1,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,0.4,-4.5,1,"Inanimate Robot",0
"7909","Inanimate Robot",52208212,226,"left",315,45,834,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",8,2,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,0.4,-4.5,1,"Inanimate Robot",0
"7910","Inanimate Robot",52208212,227,"left",270,90,810,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",8,3,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,0.4,-4.5,-1,"Inanimate Robot",0
"7911","Inanimate Robot",52208212,228,"left",270,90,1083,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",8,4,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,0.4,-3.5,-1,"Inanimate Robot",0
"7912","Inanimate Robot",52208212,229,"left",225,135,1371,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",8,5,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,0.4,-3.5,-1,"Inanimate Robot",0
"7913","Inanimate Robot",52208212,230,"left",180,180,1576,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",8,6,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,0.4,-3.5,1,"Inanimate Robot",0
"7914","Inanimate Robot",52208212,231,"left",225,135,1503,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",8,7,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,0.4,-2.5,1,"Inanimate Robot",0
"7915","Inanimate Robot",52208212,232,"left",315,45,693,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",8,8,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,0.4,-2.5,1,"Inanimate Robot",0
"7916","Inanimate Robot",52208212,233,"left",45,45,1006,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",8,9,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,0.4,-2.5,1,"Inanimate Robot",0
"7917","Inanimate Robot",52208212,234,"left",315,45,826,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",8,10,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,0.4,-1.5,-1,"Inanimate Robot",0
"7918","Inanimate Robot",52208212,235,"left",45,45,1588,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",8,11,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,0.4,-1.5,-1,"Inanimate Robot",0
"7919","Inanimate Robot",52208212,236,"left",0,0,755,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",8,12,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,0.4,-1.5,1,"Inanimate Robot",0
"7920","Inanimate Robot",52208212,237,"left",180,180,1771,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",8,13,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,0.4,-0.5,-1,"Inanimate Robot",0
"7921","Inanimate Robot",52208212,238,"left",0,0,962,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",8,14,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,0.4,-0.5,1,"Inanimate Robot",0
"7922","Inanimate Robot",52208212,239,"left",135,135,1458,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",8,15,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,0.4,-0.5,-1,"Inanimate Robot",0
"7923","Inanimate Robot",52208212,240,"left",0,0,1098,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",8,16,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,0.4,-0.5,-1,"Inanimate Robot",0
"7924","Inanimate Robot",52208212,241,"left",315,45,984,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",8,17,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,0.4,0.5,-1,"Inanimate Robot",0
"7925","Inanimate Robot",52208212,242,"left",0,0,966,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",8,18,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,0.4,0.5,-1,"Inanimate Robot",0
"7926","Inanimate Robot",52208212,243,"left",270,90,1376,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",8,19,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,0.4,0.5,1,"Inanimate Robot",0
"7927","Inanimate Robot",52208212,244,"left",45,45,1461,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",8,20,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,0.5,1.5,-1,"Inanimate Robot",0
"7928","Inanimate Robot",52208212,245,"left",135,135,1812,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",8,21,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,0.5,1.5,1,"Inanimate Robot",0
"7929","Inanimate Robot",52208212,249,"left",45,45,803,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",8,25,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,0.5,2.5,1,"Inanimate Robot",0
"7930","Inanimate Robot",52208212,250,"left",225,135,1829,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",8,26,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,0.5,3.5,1,"Inanimate Robot",0
"7931","Inanimate Robot",52208212,251,"left",180,180,1180,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",8,27,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,0.5,3.5,1,"Inanimate Robot",0
"7932","Inanimate Robot",52208212,252,"left",90,90,950,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",8,28,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,0.5,3.5,-1,"Inanimate Robot",0
"7933","Inanimate Robot",52208212,253,"left",135,135,1260,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","mirrored",8,29,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,0.5,4.5,-1,"Inanimate Robot",0
"7934","Inanimate Robot",52208212,254,"left",135,135,1332,0,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",8,30,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,0.5,4.5,1,"Inanimate Robot",1
"7935","Inanimate Robot",52208212,255,"left",90,90,1184,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",8,31,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,0.5,4.5,1,"Inanimate Robot",0
"7936","Inanimate Robot",52208212,256,"left",270,90,1008,1,"Woman, including trans woman",22,"Right-handed","Inanimate Robot","Normal",8,32,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,4.5,1,"Inanimate Robot",0
"7937","Inanimate Robot",374985,1,"right",90,90,955,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",1,1,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-4.5,-1,"Inanimate Robot",0
"7938","Inanimate Robot",374985,2,"right",270,90,1648,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",1,2,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-4.5,-1,"Inanimate Robot",0
"7939","Inanimate Robot",374985,3,"right",0,0,891,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",1,3,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-4.5,-1,"Inanimate Robot",0
"7940","Inanimate Robot",374985,4,"right",135,135,1800,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",1,4,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,-3.5,-1,"Inanimate Robot",0
"7941","Inanimate Robot",374985,5,"right",180,180,1874,0,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",1,5,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-3.5,-1,"Inanimate Robot",1
"7942","Inanimate Robot",374985,7,"right",180,180,1290,0,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",1,7,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-2.5,1,"Inanimate Robot",1
"7943","Inanimate Robot",374985,8,"right",225,135,1747,0,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",1,8,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.5,-2.5,-1,"Inanimate Robot",1
"7944","Inanimate Robot",374985,9,"right",225,135,1967,0,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",1,9,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.5,-2.5,1,"Inanimate Robot",1
"7945","Inanimate Robot",374985,10,"right",45,45,1176,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",1,10,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,-1.5,1,"Inanimate Robot",0
"7946","Inanimate Robot",374985,11,"right",0,0,1507,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",1,11,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-1.5,1,"Inanimate Robot",0
"7947","Inanimate Robot",374985,12,"right",135,135,1557,0,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",1,12,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,-1.5,1,"Inanimate Robot",1
"7948","Inanimate Robot",374985,15,"right",0,0,945,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",1,15,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.4,-0.5,-1,"Inanimate Robot",0
"7949","Inanimate Robot",374985,16,"right",180,180,1716,0,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",1,16,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,-0.4,-0.5,-1,"Inanimate Robot",1
"7950","Inanimate Robot",374985,18,"right",0,0,1195,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",1,18,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.4,0.5,1,"Inanimate Robot",0
"7951","Inanimate Robot",374985,19,"right",135,135,1767,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",1,19,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.4,0.5,1,"Inanimate Robot",0
"7952","Inanimate Robot",374985,22,"right",90,90,1724,0,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",1,22,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4,1.5,-1,"Inanimate Robot",1
"7953","Inanimate Robot",374985,24,"right",315,45,1606,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",1,24,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.4,2.5,1,"Inanimate Robot",0
"7954","Inanimate Robot",374985,27,"right",90,90,1853,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",1,27,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4,3.5,1,"Inanimate Robot",0
"7955","Inanimate Robot",374985,28,"right",270,90,1028,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",1,28,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,-0.4,3.5,1,"Inanimate Robot",0
"7956","Inanimate Robot",374985,29,"right",270,90,1009,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",1,29,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,-0.4,4.5,1,"Inanimate Robot",0
"7957","Inanimate Robot",374985,30,"right",90,90,837,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",1,30,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4,4.5,1,"Inanimate Robot",0
"7958","Inanimate Robot",374985,31,"right",45,45,652,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",1,31,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.4,4.5,1,"Inanimate Robot",0
"7959","Inanimate Robot",374985,32,"right",225,135,1131,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",1,32,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.4,4.5,-1,"Inanimate Robot",0
"7960","Inanimate Robot",374985,33,"left",315,45,1229,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",2,1,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.4,-4.5,-1,"Inanimate Robot",0
"7961","Inanimate Robot",374985,34,"left",90,90,1122,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",2,2,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,-0.4,-4.5,-1,"Inanimate Robot",0
"7962","Inanimate Robot",374985,35,"left",135,135,1155,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",2,3,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.4,-4.5,-1,"Inanimate Robot",0
"7963","Inanimate Robot",374985,37,"left",270,90,1388,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",2,5,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4,-3.5,-1,"Inanimate Robot",0
"7964","Inanimate Robot",374985,39,"left",225,135,1770,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",2,7,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.3,-2.5,-1,"Inanimate Robot",0
"7965","Inanimate Robot",374985,40,"left",45,45,1664,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",2,8,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.3,-2.5,-1,"Inanimate Robot",0
"7966","Inanimate Robot",374985,43,"left",135,135,1848,0,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",2,11,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.3,-1.5,-1,"Inanimate Robot",1
"7967","Inanimate Robot",374985,44,"left",90,90,1491,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",2,12,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-1.5,1,"Inanimate Robot",0
"7968","Inanimate Robot",374985,45,"left",45,45,1761,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",2,13,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,1,"Inanimate Robot",0
"7969","Inanimate Robot",374985,46,"left",45,45,1307,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",2,14,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-1,"Inanimate Robot",0
"7970","Inanimate Robot",374985,47,"left",315,45,1169,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",2,15,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,1,"Inanimate Robot",0
"7971","Inanimate Robot",374985,48,"left",315,45,1132,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",2,16,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,1,"Inanimate Robot",0
"7972","Inanimate Robot",374985,49,"left",0,0,1432,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",2,17,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.3,0.5,-1,"Inanimate Robot",0
"7973","Inanimate Robot",374985,50,"left",90,90,1550,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",2,18,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,-0.3,0.5,-1,"Inanimate Robot",0
"7974","Inanimate Robot",374985,51,"left",90,90,1188,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",2,19,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,-0.3,0.5,1,"Inanimate Robot",0
"7975","Inanimate Robot",374985,52,"left",45,45,930,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",2,20,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.3,1.5,1,"Inanimate Robot",0
"7976","Inanimate Robot",374985,54,"left",270,90,1336,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",2,22,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,1.5,1,"Inanimate Robot",0
"7977","Inanimate Robot",374985,56,"left",0,0,1322,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",2,24,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.3,2.5,1,"Inanimate Robot",0
"7978","Inanimate Robot",374985,58,"left",0,0,855,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",2,26,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.3,3.5,1,"Inanimate Robot",0
"7979","Inanimate Robot",374985,60,"left",135,135,1510,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",2,28,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.3,3.5,1,"Inanimate Robot",0
"7980","Inanimate Robot",374985,61,"left",270,90,1141,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",2,29,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,4.5,1,"Inanimate Robot",0
"7981","Inanimate Robot",374985,62,"left",315,45,1876,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",2,30,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.3,4.5,-1,"Inanimate Robot",0
"7982","Inanimate Robot",374985,63,"left",180,180,1752,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",2,31,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,-0.3,4.5,1,"Inanimate Robot",0
"7983","Inanimate Robot",374985,65,"left",45,45,951,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",3,1,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.2,-4.5,1,"Inanimate Robot",0
"7984","Inanimate Robot",374985,66,"left",270,90,1094,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",3,2,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.2,-4.5,1,"Inanimate Robot",0
"7985","Inanimate Robot",374985,67,"left",135,135,1997,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",3,3,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.2,-4.5,-1,"Inanimate Robot",0
"7986","Inanimate Robot",374985,68,"left",0,0,756,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",3,4,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.2,-3.5,1,"Inanimate Robot",0
"7987","Inanimate Robot",374985,69,"left",315,45,1647,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",3,5,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.2,-3.5,-1,"Inanimate Robot",0
"7988","Inanimate Robot",374985,70,"left",135,135,1999,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",3,6,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.2,-3.5,-1,"Inanimate Robot",0
"7989","Inanimate Robot",374985,71,"left",0,0,1120,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",3,7,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.2,-2.5,1,"Inanimate Robot",0
"7990","Inanimate Robot",374985,72,"left",0,0,1392,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",3,8,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.2,-2.5,-1,"Inanimate Robot",0
"7991","Inanimate Robot",374985,73,"left",315,45,828,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",3,9,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.2,-2.5,1,"Inanimate Robot",0
"7992","Inanimate Robot",374985,75,"left",315,45,1294,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",3,11,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.2,-1.5,1,"Inanimate Robot",0
"7993","Inanimate Robot",374985,76,"left",45,45,1208,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",3,12,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.2,-1.5,-1,"Inanimate Robot",0
"7994","Inanimate Robot",374985,77,"left",225,135,1642,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",3,13,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.2,-0.5,1,"Inanimate Robot",0
"7995","Inanimate Robot",374985,78,"left",270,90,1877,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",3,14,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.2,-0.5,-1,"Inanimate Robot",0
"7996","Inanimate Robot",374985,79,"left",225,135,1744,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",3,15,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.2,-0.5,-1,"Inanimate Robot",0
"7997","Inanimate Robot",374985,80,"left",135,135,1497,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",3,16,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.2,-0.5,1,"Inanimate Robot",0
"7998","Inanimate Robot",374985,81,"left",90,90,1765,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",3,17,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,-0.2,0.5,-1,"Inanimate Robot",0
"7999","Inanimate Robot",374985,82,"left",90,90,880,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",3,18,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,-0.2,0.5,1,"Inanimate Robot",0
"8000","Inanimate Robot",374985,83,"left",315,45,980,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","mirrored",3,19,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.2,0.5,-1,"Inanimate Robot",0
"8001","Inanimate Robot",374985,84,"left",45,45,1064,1,"Woman, including trans woman",23,"Right-handed","Inanimate Robot","Normal",3,20,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.2,1.5,1,"Inanimate Robot",0
